148
./saves/copytask/RNN/HS_128_NL_modrelu_lr_0.0002_BS_10_rinit_henaff_iinit_xavier_decay_0_alpha_0.99/400/
Copy task
RNN
Cuda: False
modrelu
128
Update 273, Time for Update: 0.5036983489990234 , Average Loss: 0.07328616082668304, Accuracy: 0.23
Update 274, Time for Update: 0.7456324100494385 , Average Loss: 0.06589468568563461, Accuracy: 0.38
Update 275, Time for Update: 0.15123891830444336 , Average Loss: 0.06229734420776367, Accuracy: 0.35
Update 276, Time for Update: 0.14557290077209473 , Average Loss: 0.06727303564548492, Accuracy: 0.29
Update 277, Time for Update: 0.14622020721435547 , Average Loss: 0.06106789782643318, Accuracy: 0.39
Update 278, Time for Update: 0.14889907836914062 , Average Loss: 0.0632694885134697, Accuracy: 0.29
Update 279, Time for Update: 0.1488027572631836 , Average Loss: 0.05820325016975403, Accuracy: 0.35
Update 280, Time for Update: 0.14646339416503906 , Average Loss: 0.062355946749448776, Accuracy: 0.31
Update 281, Time for Update: 0.14537620544433594 , Average Loss: 0.06031022593379021, Accuracy: 0.25
Update 282, Time for Update: 0.14459538459777832 , Average Loss: 0.05756878852844238, Accuracy: 0.41
Update 283, Time for Update: 0.14428400993347168 , Average Loss: 0.0574057400226593, Accuracy: 0.29
Update 284, Time for Update: 0.14674925804138184 , Average Loss: 0.05764790251851082, Accuracy: 0.33
Update 285, Time for Update: 0.14356303215026855 , Average Loss: 0.05662998557090759, Accuracy: 0.37
Update 286, Time for Update: 0.1447434425354004 , Average Loss: 0.0554530993103981, Accuracy: 0.4
Update 287, Time for Update: 0.1607353687286377 , Average Loss: 0.05485645681619644, Accuracy: 0.29
Update 288, Time for Update: 0.15506243705749512 , Average Loss: 0.05789361149072647, Accuracy: 0.34
Update 289, Time for Update: 0.15467357635498047 , Average Loss: 0.0589912049472332, Accuracy: 0.4
Update 290, Time for Update: 0.14614152908325195 , Average Loss: 0.054327141493558884, Accuracy: 0.4
Update 291, Time for Update: 0.14685750007629395 , Average Loss: 0.05188467353582382, Accuracy: 0.44
Update 292, Time for Update: 0.15672612190246582 , Average Loss: 0.05408806726336479, Accuracy: 0.37
Update 293, Time for Update: 0.16069626808166504 , Average Loss: 0.05842331051826477, Accuracy: 0.32
Update 294, Time for Update: 0.15198159217834473 , Average Loss: 0.05527240037918091, Accuracy: 0.37
Update 295, Time for Update: 0.15760254859924316 , Average Loss: 0.054185815155506134, Accuracy: 0.29
Update 296, Time for Update: 0.15024113655090332 , Average Loss: 0.05219794437289238, Accuracy: 0.33
Update 297, Time for Update: 0.15559077262878418 , Average Loss: 0.057028722018003464, Accuracy: 0.32
Update 298, Time for Update: 0.1669600009918213 , Average Loss: 0.06118866801261902, Accuracy: 0.37
Update 299, Time for Update: 0.17360305786132812 , Average Loss: 0.07707297801971436, Accuracy: 0.13
Update 300, Time for Update: 0.16230320930480957 , Average Loss: 0.21053047478199005, Accuracy: 0.33
Update 301, Time for Update: 0.16332674026489258 , Average Loss: 0.7591204643249512, Accuracy: 0.0
Update 302, Time for Update: 0.1642613410949707 , Average Loss: 0.13364513218402863, Accuracy: 0.3
Update 303, Time for Update: 0.14731526374816895 , Average Loss: 0.09554410725831985, Accuracy: 0.07
Update 304, Time for Update: 0.1467299461364746 , Average Loss: 0.08409551531076431, Accuracy: 0.21
Update 305, Time for Update: 0.15511059761047363 , Average Loss: 0.07512462139129639, Accuracy: 0.26
Update 306, Time for Update: 0.14744782447814941 , Average Loss: 0.07622437924146652, Accuracy: 0.23
Update 307, Time for Update: 0.14502286911010742 , Average Loss: 0.07280176132917404, Accuracy: 0.26
Update 308, Time for Update: 0.1492464542388916 , Average Loss: 0.06598068028688431, Accuracy: 0.32
Update 309, Time for Update: 0.14949297904968262 , Average Loss: 0.06490515172481537, Accuracy: 0.28
Update 310, Time for Update: 0.16419291496276855 , Average Loss: 0.05898582935333252, Accuracy: 0.45
Update 311, Time for Update: 0.16084861755371094 , Average Loss: 0.06191730499267578, Accuracy: 0.39
Update 312, Time for Update: 0.1436934471130371 , Average Loss: 0.06351446360349655, Accuracy: 0.23
Update 313, Time for Update: 0.1438922882080078 , Average Loss: 0.06018110364675522, Accuracy: 0.35
Update 314, Time for Update: 0.14574313163757324 , Average Loss: 0.059620339423418045, Accuracy: 0.35
Update 315, Time for Update: 0.1693592071533203 , Average Loss: 0.05667803809046745, Accuracy: 0.27
Update 316, Time for Update: 0.1444835662841797 , Average Loss: 0.057774223387241364, Accuracy: 0.35
Update 317, Time for Update: 0.16305327415466309 , Average Loss: 0.058286745101213455, Accuracy: 0.29
Update 318, Time for Update: 0.15529370307922363 , Average Loss: 0.05357198789715767, Accuracy: 0.33
Update 319, Time for Update: 0.14881396293640137 , Average Loss: 0.05885162949562073, Accuracy: 0.32
Update 320, Time for Update: 0.14627933502197266 , Average Loss: 0.050073880702257156, Accuracy: 0.39
Update 321, Time for Update: 0.15368103981018066 , Average Loss: 0.05225855112075806, Accuracy: 0.41
Update 322, Time for Update: 0.14751911163330078 , Average Loss: 0.051001064479351044, Accuracy: 0.36
Update 323, Time for Update: 0.1484992504119873 , Average Loss: 0.05328860133886337, Accuracy: 0.34
Update 324, Time for Update: 0.14514517784118652 , Average Loss: 0.050280939787626266, Accuracy: 0.42
Update 325, Time for Update: 0.14556050300598145 , Average Loss: 0.05254863575100899, Accuracy: 0.38
Update 326, Time for Update: 0.14931988716125488 , Average Loss: 0.05943012237548828, Accuracy: 0.22
Update 327, Time for Update: 0.1471848487854004 , Average Loss: 0.05182420462369919, Accuracy: 0.38
Update 328, Time for Update: 0.15694880485534668 , Average Loss: 0.05148658901453018, Accuracy: 0.38
Update 329, Time for Update: 0.16332173347473145 , Average Loss: 0.055181823670864105, Accuracy: 0.31
Update 330, Time for Update: 0.15642476081848145 , Average Loss: 0.052248239517211914, Accuracy: 0.37
Update 331, Time for Update: 0.15063166618347168 , Average Loss: 0.05693851783871651, Accuracy: 0.32
Update 332, Time for Update: 0.16951203346252441 , Average Loss: 0.05328033119440079, Accuracy: 0.31
Update 333, Time for Update: 0.15757226943969727 , Average Loss: 0.055338334292173386, Accuracy: 0.31
Update 334, Time for Update: 0.17696428298950195 , Average Loss: 0.04866138473153114, Accuracy: 0.41
Update 335, Time for Update: 0.160142183303833 , Average Loss: 0.052336324006319046, Accuracy: 0.28
Update 336, Time for Update: 0.15339136123657227 , Average Loss: 0.0470590703189373, Accuracy: 0.42
Update 337, Time for Update: 0.16336345672607422 , Average Loss: 0.04601875692605972, Accuracy: 0.41
Update 338, Time for Update: 0.1617581844329834 , Average Loss: 0.04939837008714676, Accuracy: 0.39
Update 339, Time for Update: 0.14360976219177246 , Average Loss: 0.04693157970905304, Accuracy: 0.43
Update 340, Time for Update: 0.14298725128173828 , Average Loss: 0.045533232390880585, Accuracy: 0.46
Update 341, Time for Update: 0.14377164840698242 , Average Loss: 0.04964997246861458, Accuracy: 0.39
Update 342, Time for Update: 0.147172212600708 , Average Loss: 0.05047665163874626, Accuracy: 0.34
Update 343, Time for Update: 0.1445608139038086 , Average Loss: 0.05043714493513107, Accuracy: 0.27
Update 344, Time for Update: 0.1439666748046875 , Average Loss: 0.052793629467487335, Accuracy: 0.25
Update 345, Time for Update: 0.1426711082458496 , Average Loss: 0.045864567160606384, Accuracy: 0.38
Update 346, Time for Update: 0.14536428451538086 , Average Loss: 0.05458848923444748, Accuracy: 0.4
Update 347, Time for Update: 0.14658689498901367 , Average Loss: 0.05292477086186409, Accuracy: 0.34
Update 348, Time for Update: 0.14635157585144043 , Average Loss: 0.057918526232242584, Accuracy: 0.29
Update 349, Time for Update: 0.14759016036987305 , Average Loss: 0.04804658889770508, Accuracy: 0.41
Update 350, Time for Update: 0.15654993057250977 , Average Loss: 0.04779227823019028, Accuracy: 0.36
Update 351, Time for Update: 0.1461350917816162 , Average Loss: 0.04783862829208374, Accuracy: 0.36
Update 352, Time for Update: 0.15897846221923828 , Average Loss: 0.04725890979170799, Accuracy: 0.39
Update 353, Time for Update: 0.17755675315856934 , Average Loss: 0.04649961739778519, Accuracy: 0.41
Update 354, Time for Update: 0.15722274780273438 , Average Loss: 0.05274517089128494, Accuracy: 0.33
Update 355, Time for Update: 0.1633131504058838 , Average Loss: 0.05335501953959465, Accuracy: 0.26
Update 356, Time for Update: 0.14858675003051758 , Average Loss: 0.04728391021490097, Accuracy: 0.34
Update 357, Time for Update: 0.16068673133850098 , Average Loss: 0.048423729836940765, Accuracy: 0.33
Update 358, Time for Update: 0.15903878211975098 , Average Loss: 0.04243975505232811, Accuracy: 0.51
Update 359, Time for Update: 0.15344834327697754 , Average Loss: 0.04858791455626488, Accuracy: 0.28
Update 360, Time for Update: 0.1749589443206787 , Average Loss: 0.05071672797203064, Accuracy: 0.29
Update 361, Time for Update: 0.14925909042358398 , Average Loss: 0.04720265790820122, Accuracy: 0.41
Update 362, Time for Update: 0.1519930362701416 , Average Loss: 0.05300610139966011, Accuracy: 0.27
Update 363, Time for Update: 0.18615341186523438 , Average Loss: 0.04704528674483299, Accuracy: 0.41
Update 364, Time for Update: 0.14400458335876465 , Average Loss: 0.04695649817585945, Accuracy: 0.38
Update 365, Time for Update: 0.1431899070739746 , Average Loss: 0.04638057202100754, Accuracy: 0.36
Update 366, Time for Update: 0.14312362670898438 , Average Loss: 0.04545243829488754, Accuracy: 0.4
Update 367, Time for Update: 0.14432883262634277 , Average Loss: 0.04429636895656586, Accuracy: 0.46
Update 368, Time for Update: 0.14316034317016602 , Average Loss: 0.04516394063830376, Accuracy: 0.44
Update 369, Time for Update: 0.14838314056396484 , Average Loss: 0.04620755463838577, Accuracy: 0.36
Update 370, Time for Update: 0.15795636177062988 , Average Loss: 0.04480506852269173, Accuracy: 0.46
Update 371, Time for Update: 0.14422869682312012 , Average Loss: 0.04419538378715515, Accuracy: 0.44
Update 372, Time for Update: 0.14350652694702148 , Average Loss: 0.04479370266199112, Accuracy: 0.42
Update 373, Time for Update: 0.1430206298828125 , Average Loss: 0.04846225678920746, Accuracy: 0.29
Update 374, Time for Update: 0.14275646209716797 , Average Loss: 0.042075492441654205, Accuracy: 0.49
Update 375, Time for Update: 0.1438312530517578 , Average Loss: 0.04766082391142845, Accuracy: 0.38
Update 376, Time for Update: 0.1458425521850586 , Average Loss: 0.04163670912384987, Accuracy: 0.43
Update 377, Time for Update: 0.14401483535766602 , Average Loss: 0.048572443425655365, Accuracy: 0.35
Update 378, Time for Update: 0.14172840118408203 , Average Loss: 0.04528028145432472, Accuracy: 0.39
Update 379, Time for Update: 0.1441800594329834 , Average Loss: 0.04693588986992836, Accuracy: 0.34
Update 380, Time for Update: 0.1531505584716797 , Average Loss: 0.047355905175209045, Accuracy: 0.42
Update 381, Time for Update: 0.1471114158630371 , Average Loss: 0.04915056377649307, Accuracy: 0.31
Update 382, Time for Update: 0.15506815910339355 , Average Loss: 0.05183868855237961, Accuracy: 0.37
Update 383, Time for Update: 0.14898681640625 , Average Loss: 0.051543377339839935, Accuracy: 0.32
Update 384, Time for Update: 0.15738511085510254 , Average Loss: 0.04271399602293968, Accuracy: 0.38
Update 385, Time for Update: 0.14671850204467773 , Average Loss: 0.04728088900446892, Accuracy: 0.4
Update 386, Time for Update: 0.14592599868774414 , Average Loss: 0.051866866648197174, Accuracy: 0.37
Update 387, Time for Update: 0.1468827724456787 , Average Loss: 0.045014262199401855, Accuracy: 0.39
Update 388, Time for Update: 0.14600658416748047 , Average Loss: 0.050871990621089935, Accuracy: 0.36
Update 389, Time for Update: 0.15085959434509277 , Average Loss: 0.04177349433302879, Accuracy: 0.44
Update 390, Time for Update: 0.14655089378356934 , Average Loss: 0.04337947815656662, Accuracy: 0.42
Update 391, Time for Update: 0.14538311958312988 , Average Loss: 0.04727090150117874, Accuracy: 0.36
Update 392, Time for Update: 0.14385437965393066 , Average Loss: 0.04407772794365883, Accuracy: 0.4
Update 393, Time for Update: 0.14436578750610352 , Average Loss: 0.04280172288417816, Accuracy: 0.43
Update 394, Time for Update: 0.14796972274780273 , Average Loss: 0.04268062114715576, Accuracy: 0.37
Update 395, Time for Update: 0.378878116607666 , Average Loss: 0.04015951231122017, Accuracy: 0.48
Update 396, Time for Update: 0.2675662040710449 , Average Loss: 0.04502766579389572, Accuracy: 0.4
Update 397, Time for Update: 0.30965662002563477 , Average Loss: 0.04265820235013962, Accuracy: 0.38
Update 398, Time for Update: 0.34038257598876953 , Average Loss: 0.0536382794380188, Accuracy: 0.29
Update 399, Time for Update: 0.26392054557800293 , Average Loss: 0.04162619262933731, Accuracy: 0.44
Update 400, Time for Update: 0.14652037620544434 , Average Loss: 0.04455659165978432, Accuracy: 0.41
Update 401, Time for Update: 0.14388322830200195 , Average Loss: 0.047487758100032806, Accuracy: 0.28
Update 402, Time for Update: 0.15693187713623047 , Average Loss: 0.04318636655807495, Accuracy: 0.47
Update 403, Time for Update: 0.15044903755187988 , Average Loss: 0.043632443994283676, Accuracy: 0.43
Update 404, Time for Update: 0.15080523490905762 , Average Loss: 0.05006462335586548, Accuracy: 0.38
Update 405, Time for Update: 0.14267754554748535 , Average Loss: 0.04490315541625023, Accuracy: 0.46
Update 406, Time for Update: 0.14349865913391113 , Average Loss: 0.046263255178928375, Accuracy: 0.4
Update 407, Time for Update: 0.14449667930603027 , Average Loss: 0.045952267944812775, Accuracy: 0.33
Update 408, Time for Update: 0.14255952835083008 , Average Loss: 0.04625505581498146, Accuracy: 0.32
Update 409, Time for Update: 0.14375948905944824 , Average Loss: 0.048354364931583405, Accuracy: 0.41
Update 410, Time for Update: 0.14592576026916504 , Average Loss: 0.04441315680742264, Accuracy: 0.38
Update 411, Time for Update: 0.14727425575256348 , Average Loss: 0.04551815241575241, Accuracy: 0.43
Update 412, Time for Update: 0.14284300804138184 , Average Loss: 0.04879409074783325, Accuracy: 0.34
Update 413, Time for Update: 0.14452743530273438 , Average Loss: 0.049469806253910065, Accuracy: 0.38
Update 414, Time for Update: 0.15204691886901855 , Average Loss: 0.04737142473459244, Accuracy: 0.39
Update 415, Time for Update: 0.14448022842407227 , Average Loss: 0.05056145042181015, Accuracy: 0.28
Update 416, Time for Update: 0.14418292045593262 , Average Loss: 0.04382329434156418, Accuracy: 0.36
Update 417, Time for Update: 0.14499902725219727 , Average Loss: 0.04607317969202995, Accuracy: 0.43
Update 418, Time for Update: 0.1553783416748047 , Average Loss: 0.04494823142886162, Accuracy: 0.46
Update 419, Time for Update: 0.14470815658569336 , Average Loss: 0.04284803569316864, Accuracy: 0.45
Update 420, Time for Update: 0.14537906646728516 , Average Loss: 0.03960491344332695, Accuracy: 0.48
Update 421, Time for Update: 0.1437382698059082 , Average Loss: 0.04542108625173569, Accuracy: 0.44
Update 422, Time for Update: 0.1429591178894043 , Average Loss: 0.05249401926994324, Accuracy: 0.34
Update 423, Time for Update: 0.14386916160583496 , Average Loss: 0.14294996857643127, Accuracy: 0.33
Update 424, Time for Update: 0.1549699306488037 , Average Loss: 1.246588945388794, Accuracy: 0.0
Update 425, Time for Update: 0.17317795753479004 , Average Loss: 1.1933759450912476, Accuracy: 0.22
Update 426, Time for Update: 0.15499162673950195 , Average Loss: 0.15164092183113098, Accuracy: 0.03
Update 427, Time for Update: 0.1583082675933838 , Average Loss: 0.11949183791875839, Accuracy: 0.1
Update 428, Time for Update: 0.15767192840576172 , Average Loss: 0.10908038914203644, Accuracy: 0.07
Update 429, Time for Update: 0.16002106666564941 , Average Loss: 0.10352984815835953, Accuracy: 0.09
Update 430, Time for Update: 0.1507854461669922 , Average Loss: 0.09289011359214783, Accuracy: 0.15
Update 431, Time for Update: 0.14498686790466309 , Average Loss: 0.08773400634527206, Accuracy: 0.19
Update 432, Time for Update: 0.14752817153930664 , Average Loss: 0.0800742506980896, Accuracy: 0.23
Update 433, Time for Update: 0.20843935012817383 , Average Loss: 0.07485132664442062, Accuracy: 0.29
Update 434, Time for Update: 0.14433836936950684 , Average Loss: 0.07866711914539337, Accuracy: 0.18
Update 435, Time for Update: 0.16579985618591309 , Average Loss: 0.06963545083999634, Accuracy: 0.3
Update 436, Time for Update: 0.1495523452758789 , Average Loss: 0.06849191337823868, Accuracy: 0.22
Update 437, Time for Update: 0.16497278213500977 , Average Loss: 0.06991071254014969, Accuracy: 0.25
Update 438, Time for Update: 0.1512446403503418 , Average Loss: 0.07030835002660751, Accuracy: 0.14
Update 439, Time for Update: 0.15181517601013184 , Average Loss: 0.061201296746730804, Accuracy: 0.33
Update 440, Time for Update: 0.15385937690734863 , Average Loss: 0.06004795432090759, Accuracy: 0.38
Update 441, Time for Update: 0.1662595272064209 , Average Loss: 0.06025337427854538, Accuracy: 0.35
Update 442, Time for Update: 0.16087913513183594 , Average Loss: 0.06502149999141693, Accuracy: 0.29
Update 443, Time for Update: 0.15064072608947754 , Average Loss: 0.05913812667131424, Accuracy: 0.36
Update 444, Time for Update: 0.17861056327819824 , Average Loss: 0.06242930144071579, Accuracy: 0.27
Update 445, Time for Update: 0.15033936500549316 , Average Loss: 0.05969737097620964, Accuracy: 0.3
Update 446, Time for Update: 0.16252827644348145 , Average Loss: 0.05447958782315254, Accuracy: 0.44
Update 447, Time for Update: 0.14795231819152832 , Average Loss: 0.05561269074678421, Accuracy: 0.35
Update 448, Time for Update: 0.1457386016845703 , Average Loss: 0.058547258377075195, Accuracy: 0.28
Update 449, Time for Update: 0.14700746536254883 , Average Loss: 0.05777246505022049, Accuracy: 0.29
Update 450, Time for Update: 0.14729905128479004 , Average Loss: 0.058226317167282104, Accuracy: 0.34
Update 451, Time for Update: 0.14766764640808105 , Average Loss: 0.05587950348854065, Accuracy: 0.28
Update 452, Time for Update: 0.14724183082580566 , Average Loss: 0.053764212876558304, Accuracy: 0.37
Update 453, Time for Update: 0.14514899253845215 , Average Loss: 0.05404539033770561, Accuracy: 0.31
Update 454, Time for Update: 0.15028667449951172 , Average Loss: 0.05281182378530502, Accuracy: 0.37
Update 455, Time for Update: 0.15777254104614258 , Average Loss: 0.05497978255152702, Accuracy: 0.29
Update 456, Time for Update: 0.1620943546295166 , Average Loss: 0.05091666057705879, Accuracy: 0.36
Update 457, Time for Update: 0.19849133491516113 , Average Loss: 0.05380168557167053, Accuracy: 0.31
Update 458, Time for Update: 0.5641396045684814 , Average Loss: 0.051775526255369186, Accuracy: 0.43
Update 459, Time for Update: 0.3386070728302002 , Average Loss: 0.05271667242050171, Accuracy: 0.31
Update 460, Time for Update: 0.15176773071289062 , Average Loss: 0.0468100905418396, Accuracy: 0.41
Update 461, Time for Update: 0.15866637229919434 , Average Loss: 0.05031871795654297, Accuracy: 0.33
Update 462, Time for Update: 0.1491107940673828 , Average Loss: 0.05306773632764816, Accuracy: 0.34
Update 463, Time for Update: 0.15348315238952637 , Average Loss: 0.050506871193647385, Accuracy: 0.37
Update 464, Time for Update: 0.14477157592773438 , Average Loss: 0.0518847219645977, Accuracy: 0.35
Update 465, Time for Update: 0.1514909267425537 , Average Loss: 0.050297558307647705, Accuracy: 0.33
Update 466, Time for Update: 0.15668487548828125 , Average Loss: 0.05117647722363472, Accuracy: 0.36
Update 467, Time for Update: 0.14776062965393066 , Average Loss: 0.048104431480169296, Accuracy: 0.42
Update 468, Time for Update: 0.1516590118408203 , Average Loss: 0.04768398776650429, Accuracy: 0.32
Update 469, Time for Update: 0.1474909782409668 , Average Loss: 0.050197046250104904, Accuracy: 0.33
Update 470, Time for Update: 0.14814305305480957 , Average Loss: 0.052661556750535965, Accuracy: 0.31
Update 471, Time for Update: 0.14750146865844727 , Average Loss: 0.04820255935192108, Accuracy: 0.35
Update 472, Time for Update: 0.15127086639404297 , Average Loss: 0.05192181468009949, Accuracy: 0.3
Update 473, Time for Update: 0.14795708656311035 , Average Loss: 0.047845520079135895, Accuracy: 0.34
Update 474, Time for Update: 0.15413475036621094 , Average Loss: 0.05080900713801384, Accuracy: 0.38
Update 475, Time for Update: 0.15967130661010742 , Average Loss: 0.04471396654844284, Accuracy: 0.43
Update 476, Time for Update: 0.15117502212524414 , Average Loss: 0.04893568903207779, Accuracy: 0.37
Update 477, Time for Update: 0.14720726013183594 , Average Loss: 0.04810132458806038, Accuracy: 0.41
Update 478, Time for Update: 0.14794111251831055 , Average Loss: 0.04766864329576492, Accuracy: 0.4
Update 479, Time for Update: 0.15099787712097168 , Average Loss: 0.04691009595990181, Accuracy: 0.47
Update 480, Time for Update: 0.14398431777954102 , Average Loss: 0.05105180665850639, Accuracy: 0.3
Update 481, Time for Update: 0.16560721397399902 , Average Loss: 0.044879838824272156, Accuracy: 0.46
Update 482, Time for Update: 0.15118908882141113 , Average Loss: 0.04373616725206375, Accuracy: 0.5
Update 483, Time for Update: 0.14832139015197754 , Average Loss: 0.049539804458618164, Accuracy: 0.42
Update 484, Time for Update: 0.1464557647705078 , Average Loss: 0.047965578734874725, Accuracy: 0.34
Update 485, Time for Update: 0.16661739349365234 , Average Loss: 0.04786049574613571, Accuracy: 0.36
Update 486, Time for Update: 0.16231083869934082 , Average Loss: 0.04541243240237236, Accuracy: 0.41
Update 487, Time for Update: 0.14804410934448242 , Average Loss: 0.043676797300577164, Accuracy: 0.39
Update 488, Time for Update: 0.147141695022583 , Average Loss: 0.04237120971083641, Accuracy: 0.45
Update 489, Time for Update: 0.14616608619689941 , Average Loss: 0.04701225459575653, Accuracy: 0.39
Update 490, Time for Update: 0.14727163314819336 , Average Loss: 0.04691296070814133, Accuracy: 0.37
Update 491, Time for Update: 0.14645838737487793 , Average Loss: 0.04765509441494942, Accuracy: 0.35
Update 492, Time for Update: 0.15027832984924316 , Average Loss: 0.04355839639902115, Accuracy: 0.42
Update 493, Time for Update: 0.14902615547180176 , Average Loss: 0.04823930189013481, Accuracy: 0.35
Update 494, Time for Update: 0.1471097469329834 , Average Loss: 0.04612935706973076, Accuracy: 0.36
Update 495, Time for Update: 0.1474933624267578 , Average Loss: 0.04665621370077133, Accuracy: 0.37
Update 496, Time for Update: 0.14713811874389648 , Average Loss: 0.041350387036800385, Accuracy: 0.51
Update 497, Time for Update: 0.14656591415405273 , Average Loss: 0.04577849432826042, Accuracy: 0.35
Update 498, Time for Update: 0.15201091766357422 , Average Loss: 0.04351287707686424, Accuracy: 0.47
Update 499, Time for Update: 0.14359045028686523 , Average Loss: 0.04446958750486374, Accuracy: 0.47
Update 500, Time for Update: 0.14296960830688477 , Average Loss: 0.04434412717819214, Accuracy: 0.44
Update 501, Time for Update: 0.14351367950439453 , Average Loss: 0.05138741061091423, Accuracy: 0.38
Update 502, Time for Update: 0.14696383476257324 , Average Loss: 0.044405676424503326, Accuracy: 0.37
Update 503, Time for Update: 0.14649176597595215 , Average Loss: 0.04690339043736458, Accuracy: 0.38
Update 504, Time for Update: 0.14890575408935547 , Average Loss: 0.051322899758815765, Accuracy: 0.35
Update 505, Time for Update: 0.14662599563598633 , Average Loss: 0.04919964820146561, Accuracy: 0.47
Update 506, Time for Update: 0.15006208419799805 , Average Loss: 0.042154353111982346, Accuracy: 0.41
Update 507, Time for Update: 0.14823389053344727 , Average Loss: 0.04582368955016136, Accuracy: 0.4
Update 508, Time for Update: 0.14696979522705078 , Average Loss: 0.05035026744008064, Accuracy: 0.37
Update 509, Time for Update: 0.14633679389953613 , Average Loss: 0.045078858733177185, Accuracy: 0.35
Update 510, Time for Update: 0.1474137306213379 , Average Loss: 0.046188049018383026, Accuracy: 0.42
Update 511, Time for Update: 0.1454629898071289 , Average Loss: 0.04458623379468918, Accuracy: 0.44
Update 512, Time for Update: 0.14478087425231934 , Average Loss: 0.04865482077002525, Accuracy: 0.37
Update 513, Time for Update: 0.14301562309265137 , Average Loss: 0.04428733512759209, Accuracy: 0.39
Update 514, Time for Update: 0.14433789253234863 , Average Loss: 0.042963527143001556, Accuracy: 0.42
Update 515, Time for Update: 0.16948604583740234 , Average Loss: 0.04448055103421211, Accuracy: 0.37
Update 516, Time for Update: 0.14876174926757812 , Average Loss: 0.04075596481561661, Accuracy: 0.45
Update 517, Time for Update: 0.14319539070129395 , Average Loss: 0.04523828998208046, Accuracy: 0.41
Update 518, Time for Update: 0.1461961269378662 , Average Loss: 0.042700327932834625, Accuracy: 0.48
Update 519, Time for Update: 0.15087366104125977 , Average Loss: 0.04413973540067673, Accuracy: 0.42
Update 520, Time for Update: 0.14728736877441406 , Average Loss: 0.043420977890491486, Accuracy: 0.47
Update 521, Time for Update: 0.14797019958496094 , Average Loss: 0.04381499066948891, Accuracy: 0.38
Update 522, Time for Update: 0.14737153053283691 , Average Loss: 0.03975074738264084, Accuracy: 0.45
Update 523, Time for Update: 0.14665722846984863 , Average Loss: 0.04552002623677254, Accuracy: 0.39
Update 524, Time for Update: 0.14758086204528809 , Average Loss: 0.0403769426047802, Accuracy: 0.51
Update 525, Time for Update: 0.1473221778869629 , Average Loss: 0.04629383981227875, Accuracy: 0.33
Update 526, Time for Update: 0.14990711212158203 , Average Loss: 0.04500885307788849, Accuracy: 0.38
Update 527, Time for Update: 0.14806365966796875 , Average Loss: 0.044693902134895325, Accuracy: 0.43
Update 528, Time for Update: 0.14712858200073242 , Average Loss: 0.05103609710931778, Accuracy: 0.36
Update 529, Time for Update: 0.14901375770568848 , Average Loss: 0.048281099647283554, Accuracy: 0.38
Update 530, Time for Update: 0.14717817306518555 , Average Loss: 0.04278385639190674, Accuracy: 0.45
Update 531, Time for Update: 0.14821863174438477 , Average Loss: 0.04723972827196121, Accuracy: 0.36
Update 532, Time for Update: 0.14818310737609863 , Average Loss: 0.049569953233003616, Accuracy: 0.33
Update 533, Time for Update: 0.16248130798339844 , Average Loss: 0.045347876846790314, Accuracy: 0.4
Update 534, Time for Update: 0.15015196800231934 , Average Loss: 0.04158943146467209, Accuracy: 0.46
Update 535, Time for Update: 0.1469283103942871 , Average Loss: 0.0565737783908844, Accuracy: 0.27
Update 536, Time for Update: 0.14728355407714844 , Average Loss: 0.04284736514091492, Accuracy: 0.43
Update 537, Time for Update: 0.14918756484985352 , Average Loss: 0.040026165544986725, Accuracy: 0.53
Update 538, Time for Update: 0.14925217628479004 , Average Loss: 0.0484834723174572, Accuracy: 0.33
Update 539, Time for Update: 0.18280792236328125 , Average Loss: 0.05169079452753067, Accuracy: 0.28
Update 540, Time for Update: 0.14892816543579102 , Average Loss: 0.04937601834535599, Accuracy: 0.41
Update 541, Time for Update: 0.14638638496398926 , Average Loss: 0.04698588699102402, Accuracy: 0.33
Update 542, Time for Update: 0.16206026077270508 , Average Loss: 0.048416491597890854, Accuracy: 0.33
Update 543, Time for Update: 0.1463325023651123 , Average Loss: 0.045770272612571716, Accuracy: 0.32
Update 544, Time for Update: 0.14976191520690918 , Average Loss: 0.04147960990667343, Accuracy: 0.43
Update 545, Time for Update: 0.15795016288757324 , Average Loss: 0.04424750804901123, Accuracy: 0.46
Update 546, Time for Update: 0.1698293685913086 , Average Loss: 0.048399873077869415, Accuracy: 0.29
Update 547, Time for Update: 0.16860413551330566 , Average Loss: 0.0449562668800354, Accuracy: 0.37
Update 548, Time for Update: 0.14895057678222656 , Average Loss: 0.04310343414545059, Accuracy: 0.44
Update 549, Time for Update: 0.1649324893951416 , Average Loss: 0.04433789104223251, Accuracy: 0.37
Update 550, Time for Update: 0.16406750679016113 , Average Loss: 0.03845367953181267, Accuracy: 0.54
Update 551, Time for Update: 0.15230655670166016 , Average Loss: 0.04399042949080467, Accuracy: 0.37
Update 552, Time for Update: 0.18077969551086426 , Average Loss: 0.05309601500630379, Accuracy: 0.32
Update 553, Time for Update: 0.17475676536560059 , Average Loss: 0.06532889604568481, Accuracy: 0.47
Update 554, Time for Update: 0.2046680450439453 , Average Loss: 0.20338031649589539, Accuracy: 0.09
Update 555, Time for Update: 0.14735126495361328 , Average Loss: 0.9007008671760559, Accuracy: 0.21
